Level,Engagement Score,Engagement Time (s),Predicted Time (s),Future Performance
Turning,89.22863607809569,56.01572113185557,76.01839802794123,Excellent
Stopping Vehicle,50.96940905810812,99.02334142591792,123.75995044450038,Needs Improvement
Stopping Vehicle,63.344776750214,54.82348720154113,84.63170848629002,Needs Improvement
Turning,76.91201211976964,47.33308674861732,79.33688119090122,Good
Starting Vehicle,42.7289043483862,46.89994951973631,75.45883972890871,Needs Improvement
Starting Vehicle,64.06343949700131,50.326889177075515,62.2587077943734,Needs Improvement
Starting Vehicle,96.1601035243741,34.28904952506264,44.23866010109872,Excellent
Turning,65.8047664079314,55.203293849393035,69.65398745558232,Needs Improvement
Turning,79.55547295851586,57.68746725044016,72.84741542436119,Good
Turning,37.008908943884734,53.67290770772541,75.75209680472716,Needs Improvement
Turning,81.71137878984408,59.41879446634576,87.83949123904056,Excellent
Navigating Turns,54.42673854280305,110.77849330472716,147.50641942306243,Needs Improvement
Starting Vehicle,64.76144089272354,31.79295117002469,49.80324083838208,Needs Improvement
Starting Vehicle,39.32970780664851,35.160205104702875,52.78251096460384,Needs Improvement
Turning,69.96934045189546,58.65061000560638,77.70005851143905,Needs Improvement
Starting Vehicle,88.3277949616086,38.23945802854496,50.93977672811421,Excellent
Stopping Vehicle,78.67709688920382,77.2910943052307,109.68226266021402,Good
Navigating Turns,44.92137002478341,85.92815599844843,125.411987763492,Needs Improvement
Turning,80.79096294950939,70.39407332832917,101.05631490984395,Excellent
Starting Vehicle,31.41071383024746,44.419031883170106,72.72867850822742,Needs Improvement
Navigating Turns,42.626040315830494,87.1562292275012,139.79357519883038,Needs Improvement
Turning,91.28420423362073,55.986399747853845,76.62325118660245,Excellent
Navigating Turns,69.71340817708447,85.27000143928733,120.35002637534859,Needs Improvement
Stopping Vehicle,53.76823770516864,55.3480259412723,85.66188371759824,Needs Improvement
Starting Vehicle,63.82699026365512,31.40938314320767,50.630256467112176,Needs Improvement
Starting Vehicle,60.741174450702644,51.96982365406129,64.82004013567878,Needs Improvement
Turning,74.45800475515455,53.599243458725475,73.79845701567712,Good
Turning,70.10733492894951,62.03054918327045,91.89294260209412,Good
Starting Vehicle,84.25397545802747,30.804586150404575,63.46930085661455,Excellent
Stopping Vehicle,61.8222618476341,63.74487229246053,93.26101016241611,Needs Improvement
Starting Vehicle,44.21837573460367,33.00045670762593,55.44842505902977,Needs Improvement
Turning,40.88719337635436,78.87586194220401,107.94183925829111,Needs Improvement
Turning,80.93829338735974,50.11299092813291,83.35609465094507,Excellent
Starting Vehicle,54.87851914844304,58.256865018745124,77.03631846563232,Needs Improvement
Stopping Vehicle,50.56507859761188,71.66023810381003,111.19146034693465,Needs Improvement
Turning,44.07901705273423,53.73837004567315,71.70097998566321,Needs Improvement
Stopping Vehicle,50.92563214635752,93.28795751434419,125.50450372561157,Needs Improvement
Starting Vehicle,52.36045751797818,28.821203343482207,58.50905398548633,Needs Improvement
Starting Vehicle,48.47443858379159,58.057029860192706,80.22120236092644,Needs Improvement
Starting Vehicle,67.79458155156125,57.2338802762824,66.7411713060285,Needs Improvement
Stopping Vehicle,70.06201922316187,75.7416622817333,108.46715034035465,Good
Starting Vehicle,73.26887298097628,42.558697827782275,56.904665214385936,Good
Starting Vehicle,39.82456817023743,47.64384335940011,65.25884882014006,Needs Improvement
Turning,88.5014362229423,52.51394171653437,70.44428373552361,Excellent
Starting Vehicle,100.0,41.52521511756337,65.55102023879438,Excellent
Turning,42.21087031909886,44.8771722276078,78.2369937582927,Needs Improvement
Turning,58.454898587140335,60.11766157059372,79.01720688432573,Needs Improvement
Starting Vehicle,57.73924124534777,53.79438438311659,78.68573592778402,Needs Improvement
Navigating Turns,77.192157789898,75.57747775848277,112.50108440150377,Good
Starting Vehicle,89.91742617641953,28.671728393745024,46.31112240814016,Excellent
Stopping Vehicle,17.778230785045114,76.34677511837707,115.64272342267026,Needs Improvement
Turning,74.4788279307086,57.654251507210546,89.87533222204611,Good
Stopping Vehicle,50.78586445369275,80.81612912529364,117.24794355372364,Needs Improvement
Starting Vehicle,40.97076093769939,58.13738173386288,72.11088802123612,Needs Improvement
Navigating Turns,77.08365979975054,63.647894223630296,99.04463872458872,Good
Navigating Turns,48.29652073000329,96.4732929947987,127.99563929338495,Needs Improvement
Turning,33.85684902250381,67.90444049005643,98.8767180167253,Needs Improvement
Starting Vehicle,52.000936482853724,46.451347588868906,72.39837433933683,Needs Improvement
Turning,52.74074131227256,45.44029976607083,69.76546158319636,Needs Improvement
Turning,64.20880438265476,42.868093866473835,70.19381097561171,Needs Improvement
Stopping Vehicle,37.89293631817183,74.73547313529433,94.85314998905396,Needs Improvement
Turning,71.22152648704862,66.83191862666882,93.3544616682737,Good
Starting Vehicle,49.353984460412235,30.049102859634846,48.46357645379928,Needs Improvement
Turning,54.108579174028364,72.96860437108221,95.02312337701618,Needs Improvement
Stopping Vehicle,63.055615148827044,93.51512191029383,119.90064398558681,Needs Improvement
Turning,75.7544710368046,48.21730039998404,78.92106517946058,Good
Starting Vehicle,95.58723702657784,32.75665280051585,52.90349452140048,Excellent
Stopping Vehicle,75.30655744378788,53.89037838838282,76.62982963589255,Good
Turning,55.05724210830375,66.08301960906327,84.6529348534544,Needs Improvement
Turning,84.25168062551683,37.71378643980582,64.41193285258528,Excellent
Navigating Turns,50.46574737469332,115.46092583567085,142.43479555886853,Needs Improvement
Turning,45.478116585313266,48.2085020850362,61.43100800499304,Needs Improvement
Starting Vehicle,90.07651298391686,65.96514126688186,92.80784622235679,Excellent
Stopping Vehicle,55.80963877152406,96.39510549142463,129.23712555657323,Needs Improvement
Starting Vehicle,69.02667828105659,45.71878112979095,57.43495563635115,Needs Improvement
Stopping Vehicle,68.26227972613475,60.53611960095924,93.2293631342464,Needs Improvement
Stopping Vehicle,59.80706215163477,89.5060834115365,107.26267022855589,Needs Improvement
Turning,85.44665542318208,74.67612758556416,89.8559843108386,Excellent
Stopping Vehicle,47.879570318789135,61.19381903864231,102.16686483413858,Needs Improvement
Stopping Vehicle,41.8997723173312,80.966431213184,112.28345988197344,Needs Improvement
Starting Vehicle,81.16281675241305,40.112146743517,52.001056861628335,Excellent
Stopping Vehicle,68.5424778252367,55.81648592389432,86.93270027559645,Needs Improvement
Starting Vehicle,67.29685787411627,53.71642508338118,77.71175481146636,Needs Improvement
Stopping Vehicle,66.88753392325546,84.24829802329025,124.0924650066063,Needs Improvement
Starting Vehicle,30.284023646570784,31.91735622721786,48.46825879265871,Needs Improvement
Turning,69.85209869959868,56.588018081713976,88.08410941046051,Needs Improvement
Stopping Vehicle,25.69590477284532,82.75223931634342,116.00688320306016,Needs Improvement
Starting Vehicle,100.0,52.59293434863871,62.360552424334244,Excellent
Stopping Vehicle,58.0798657220251,79.2913154914778,107.01145780759589,Needs Improvement
Starting Vehicle,39.077513797063496,47.58266800941068,68.82328401207657,Needs Improvement
Starting Vehicle,41.68837928889932,49.81129153780638,74.06603807041428,Needs Improvement
Navigating Turns,52.53725402652252,107.27147619747169,143.0725823530921,Needs Improvement
Turning,54.59778951604551,68.96473345373686,102.98420740077246,Needs Improvement
Stopping Vehicle,65.40270844666846,84.64302404826077,121.79752099692114,Needs Improvement
Starting Vehicle,40.80092329888557,57.002033914418945,65.17240129824037,Needs Improvement
Navigating Turns,58.95220763058994,67.44812669974921,97.69140681592599,Needs Improvement
Turning,57.26533022424934,39.7458724885783,71.42728026407357,Needs Improvement
Turning,57.0524548362891,78.3261214241519,110.58542740108764,Needs Improvement
Starting Vehicle,82.48862940677809,47.14585762155958,72.93874770381889,Excellent
Turning,50.41958749864794,45.54315928849222,60.35668213178163,Needs Improvement
Stopping Vehicle,50.91467989479741,60.09981747761902,88.6446332521456,Needs Improvement
Starting Vehicle,67.492631065708,32.08000901304446,48.82819719294469,Needs Improvement
Starting Vehicle,63.897225874357524,36.81009514508252,60.6088914847181,Needs Improvement
Turning,52.32484924932951,71.6061868678311,102.74605780143179,Needs Improvement
Turning,24.694825492341536,60.93267034173942,89.62951002401033,Needs Improvement
Starting Vehicle,64.3024278733177,51.16312183177254,67.56760013502432,Needs Improvement
Starting Vehicle,23.347213608359745,48.11732234786445,62.72906804944725,Needs Improvement
Turning,19.934230878377587,55.48548144710302,73.77569614785695,Needs Improvement
Turning,59.21495546737055,43.707283147077646,59.52090355913032,Needs Improvement
Starting Vehicle,79.70309902699181,43.52046687117894,67.69272229664388,Good
Turning,66.81649921061017,83.17820632001498,114.82509383766434,Needs Improvement
Starting Vehicle,71.58218455896241,40.88044486604559,64.87538550021213,Good
Starting Vehicle,75.55030487085158,56.93278093747061,85.80300291336813,Good
Turning,56.88410248603289,66.00910694358511,96.17948884994244,Needs Improvement
Stopping Vehicle,39.75969566694352,79.50902886664366,114.62232369655372,Needs Improvement
Stopping Vehicle,42.37175172040001,73.95853001484069,97.70238964781949,Needs Improvement
Stopping Vehicle,24.14952055774302,57.77794289996674,78.56981458119029,Needs Improvement
Turning,34.84916049656993,54.474674563827776,90.52494355694455,Needs Improvement
Starting Vehicle,81.68986115133859,51.349509881344,68.99123956190849,Excellent
Starting Vehicle,84.23745579618424,58.36051951644734,78.90732990779239,Excellent
Stopping Vehicle,79.0261441459714,54.570855483870744,77.12017316019838,Good
Starting Vehicle,36.42935385095351,41.44077116006442,65.9184573122731,Needs Improvement
Turning,68.18130906641005,67.42236795162272,92.06205376813539,Needs Improvement
Turning,74.305329727871,56.82405493379793,83.69399496012387,Good
Stopping Vehicle,28.52870256927106,84.60190764828332,111.45923115361478,Needs Improvement
Navigating Turns,91.80010888282182,77.86408946901676,107.98188336154392,Excellent
Starting Vehicle,86.97171284362842,44.75814108060409,57.84986867965284,Excellent
Turning,35.09566956413871,48.31443812055931,84.7152640164195,Needs Improvement
Starting Vehicle,77.54659098569778,39.89506371237756,57.49241100887965,Good
Starting Vehicle,57.92153326108272,59.49203071417167,73.46948251599267,Needs Improvement
Turning,63.482674546465184,74.6049056689765,98.51804094087177,Needs Improvement
Starting Vehicle,76.11523064289227,56.80378715034974,74.78354468073736,Good
Starting Vehicle,98.67710024337909,44.94730138457472,70.10138517174381,Excellent
Stopping Vehicle,36.8232371446272,64.64512770523284,86.32307152998816,Needs Improvement
Turning,40.605804208957935,50.22339632425641,77.24734541085043,Needs Improvement
Stopping Vehicle,74.14994515253817,61.259448171311114,83.86077363840128,Good
Turning,77.45464052310234,57.859057416008106,77.26644014591746,Good
Starting Vehicle,35.21055226631179,39.14753920655354,67.05378186761763,Needs Improvement
Starting Vehicle,87.08857017496365,43.55734599158882,68.30146607071072,Excellent
Starting Vehicle,59.91632341624429,37.13142444334599,59.35229513672998,Needs Improvement
Starting Vehicle,70.37205737558489,43.58253421897777,70.33478563932098,Good
Stopping Vehicle,39.85536958851768,66.95349144382408,99.96376212275011,Needs Improvement
Starting Vehicle,76.36232335624835,58.006266608042395,78.82259171744965,Good
Starting Vehicle,53.12709298541878,35.56113030862197,59.58003969154456,Needs Improvement
Starting Vehicle,100.0,62.332587719465884,78.27451140119564,Excellent
Starting Vehicle,93.16595298338557,31.88453890404807,46.52296046702113,Excellent
Turning,88.93553323553749,48.56434066873127,67.48459187132119,Excellent
Starting Vehicle,27.541293478139764,47.849993219725796,58.598296257310054,Good
Starting Vehicle,56.156435936448666,47.502663737937816,56.394093309694554,Needs Improvement
Starting Vehicle,61.043102062701394,45.550846157307824,52.8473675121665,Needs Improvement
Turning,49.64450100654041,75.42846000027806,103.77352709287445,Needs Improvement
Starting Vehicle,90.09795376631075,37.33577935338841,57.962582678873034,Excellent
Navigating Turns,49.70894390587692,82.12142370073477,125.30074462260534,Needs Improvement
Starting Vehicle,97.81707029316986,43.02554043742814,58.11694928762898,Excellent
Turning,76.5734345501814,53.499041563525935,78.2911873510669,Good
Stopping Vehicle,60.18714387774881,50.01414474162493,84.96259939223638,Needs Improvement
Starting Vehicle,75.27581462240974,41.80487739158152,55.02600414305754,Good
Stopping Vehicle,38.08218418829701,57.116267383413295,92.34931114118204,Needs Improvement
Stopping Vehicle,63.93314928582749,75.409610408792,100.60769840817528,Needs Improvement
Starting Vehicle,51.00761903286711,55.68621506734252,87.95689448659432,Needs Improvement
Turning,90.20510103528957,47.11360036125239,68.69033691998011,Excellent
Turning,68.59681875862991,49.44954417152801,77.07823703202176,Needs Improvement
Stopping Vehicle,49.045852694277364,73.1873317250175,89.51984116343371,Needs Improvement
Starting Vehicle,90.41957782508955,39.10226550088163,62.617120171314305,Excellent
Navigating Turns,43.73441047412149,106.0075314459333,161.43619599976586,Needs Improvement
Navigating Turns,34.83628015365607,82.52783913516011,117.04964990008536,Needs Improvement
Turning,76.10345224608385,66.49773630870406,93.14274162983735,Good
Stopping Vehicle,63.00318562796116,64.12797888675344,94.74957282000756,Needs Improvement
Starting Vehicle,68.142578439449,36.34532451315525,69.82725466497241,Needs Improvement
Starting Vehicle,46.881381240942986,43.3542108972634,76.09730017665159,Needs Improvement
Starting Vehicle,37.74810124224935,36.12478407804794,65.70500045464061,Needs Improvement
Stopping Vehicle,51.43238884247282,89.14311985432532,121.6231691544093,Needs Improvement
